step,consensus,stability,entropy,truth_hashes_count
459,0.1989393916108809,0.18899242203033684,0.5244261994570992,4
460,0.33219651226378394,0.31558668665059475,0.4846082480994745,4
461,0.8403608414022306,0.7983427993321189,0.14695759312256376,4
462,0.2622612626385826,0.24914819950665348,0.6378162817095192,4
463,0.09230256424827865,0.08768743603586472,0.655507182274257,4
464,0.489545286907695,0.4650680225623102,0.7182548092810659,4
465,0.28935696810621164,0.2748891197009011,0.6045184711442967,4
466,0.2896670572282316,0.27518370436682,0.771047873827261,4
467,0.011228692367250201,0.010667257748887691,0.649550029816154,4
468,0.8178261607544433,0.776934852716721,0.23497552818363954,5
469,0.6995556027917729,0.6645778226521842,0.30570939725651697,5
470,0.29189196513992427,0.27729736688292805,1.0,5
471,0.471137657655962,0.4475807747731639,0.4644991946604133,5
472,0.7794233485458835,0.7404521811185892,0.22965045991517874,5
473,0.09353424985045684,0.088857537357934,0.7426019325624074,5
474,0.8808880326909554,0.8368436310564076,0.22832288639771034,5
475,0.34654867300357367,0.329221239353395,0.7648398231940488,5
476,0.3848129008398725,0.3655722557978789,0.6984382387921806,5
477,0.8548787593731183,0.8121348214044624,0.1943998425668968,5
478,0.07563731838521212,0.07185545246595151,0.5727660118649756,5
479,0.13646464286384852,0.12964141072065608,1.0,5
480,0.1985345507341514,0.18860782319744382,0.5835073164317325,5
481,0.6415152220310666,0.6094394609295132,0.3706943743930683,5
482,0.3143753401466082,0.29865657313927774,0.9296132300111455,5
483,0.4055255158220913,0.3852492400309867,0.6631764241529909,5
484,0.32710475370512593,0.3107495160198696,0.6564400563309237,5
485,0.8620610944972227,0.8189580397723615,0.2306945533647212,5
486,0.6136679029069046,0.5829845077615594,0.4185335570519976,5
487,0.6086584986791278,0.5782255737451714,0.3229816989404193,5
488,0.6542175599679452,0.6215066819695478,0.2639752860200074,5
489,0.24330963912607256,0.23114415716976894,0.9708272659425723,5
490,0.5086661597423505,0.48323285175523295,0.46844324152440736,5
491,0.5927920620443569,0.563152458942139,0.5830937273255152,5
492,0.8002200876124147,0.7602090832317939,0.16930915294916013,6
493,0.6422086405742717,0.6100982085455581,0.3609020026273655,6
494,0.3458125679742987,0.3285219395755838,0.8408686959143193,6
495,0.07240994814225012,0.0687894507351376,0.7699565308688134,6
496,0.1435455415595722,0.1363682644815936,0.5442009208816281,6
497,0.3891677328770016,0.36970934623315155,0.6863371746497603,6
498,0.6241947308260313,0.5929849942847297,0.39809951177871805,6
499,0.3528875195149313,0.3352431435391847,0.731156039782668,6
500,0.12029396093099665,0.11427926288444681,0.7973238377896384,6
501,0.42186398469723096,0.4007707854623694,0.8216121463862347,6
502,0.7342136315309161,0.6975029499543702,0.21965819450615937,6
503,0.12925761897808535,0.12279473802918107,0.8448028378364032,6
504,0.6990111037623167,0.6640605485742008,0.32067631544186487,6
505,0.3385046477209216,0.3215794153348755,0.8328452081215638,6
506,0.08488109445182551,0.08063703972923424,0.5545620557771631,6
507,0.201148356295363,0.19109093848059486,0.8300847550381154,6
508,0.4367037245230942,0.4148685382969395,0.7157151091932765,6
509,0.010390131063349354,0.009870624510181886,0.8703737575830178,6
510,0.27056170966544746,0.25703362418217507,0.9841011520081305,6
511,0.2894474289638526,0.27497505751566,0.5100975198121233,6
512,0.6336609057073177,0.6019778604219518,0.3044953474889827,6
513,0.10644198311226002,0.10111988395664702,0.8555947958743428,6
514,0.375830387556289,0.3570388681784745,0.7855427609911412,6
515,0.32983824736891887,0.31334633500047293,0.8693063933941253,6
516,0.9246575245715088,0.8784246483429333,0.08219087648202411,6
517,0.26069337740355547,0.24765870853337768,0.7018268946072475,6
518,0.26152141533077145,0.24844534456423287,0.7108579805634314,6
519,0.5670908574450063,0.538736314572756,0.285245866803687,6
520,0.8701324034248067,0.8266257832535663,0.20205524668965522,6
521,0.2816653662074639,0.2675820978970907,0.6220030560469016,6
522,0.09839420728775752,0.09347449692336965,0.9948832396373631,6
523,0.43033993326973086,0.4088229366062443,0.41014421620240127,6
524,0.28005948386108853,0.26605650966803407,0.7630928522366405,6
525,0.5525734101112314,0.5249447396056698,0.6099708476461241,6
526,0.5727177180565579,0.54408183215373,0.39187030358445596,6
527,0.7445915839768994,0.7073620047780544,0.1981255268177768,6
528,0.4650681540592009,0.4418147463562408,0.5136346392214882,6
529,0.8264393553395681,0.7851173875725896,0.2487861044882422,6
530,0.036316816941841634,0.03450097609474955,0.8248478984907729,6
531,0.07631996445249034,0.07250396622986582,0.8089246286051333,6
532,0.1857568579656635,0.1764690150673803,0.9278309092621767,6
533,0.07769281846004256,0.07380817753704043,0.6269465174426418,6
534,0.15267987895700408,0.14504588500915386,1.0,6
535,0.692576499748179,0.6579476747607701,0.28831850595674263,6
536,0.41180490891477073,0.39121466346903216,0.37085257646081543,6
537,0.47547096149015433,0.4516974134156466,0.624979040788053,6
538,0.8314619015621241,0.7898888064840178,0.20370212993056916,6
539,0.5108248055860019,0.48528356530670175,0.7130910002662452,6
540,0.6183583225422635,0.5874404064151503,0.3612594243722707,6
541,0.20667076323148195,0.19633722506990783,0.8594080389393743,6
542,0.20450467169384356,0.19427943810915138,0.7759362503787965,6
543,0.7854321907038678,0.7461605811686745,0.18898919717188636,6
544,0.10094724606366537,0.0958998837604821,0.807246994944455,6
545,0.452834245713946,0.43019253342824865,0.6100136933149279,6
546,0.8575649645267931,0.8146867163004534,0.25384032623014363,6
547,0.3598269948018395,0.3418356450617475,0.89576948743425,6
548,0.24021985942626228,0.22820886645494917,0.8109669583314911,6
549,0.5595870264064182,0.5316076750860973,0.599874894116042,6
550,0.507663797576549,0.4822806076977215,0.5421318063489575,6
551,0.30268477277614425,0.287550534137337,0.6164321780388253,6
552,0.4300989519458679,0.40859400434857446,0.6984929496970104,6
553,0.4703680502662678,0.44684964775295444,0.5070672003853822,6
554,0.5332227003146246,0.5065615652988933,0.37381955099582526,6
555,0.7336305457174245,0.6969490184315532,0.347972716357443,6
556,0.742698145055206,0.7055632378024457,0.23675449307945312,6
557,0.859584589478255,0.8166053600043423,0.20111892284401583,6
558,0.2988297421357434,0.28388825502895626,0.718844552046138,6
559,0.17666244597799155,0.16782932367909195,0.7985381352409991,6
560,0.7580567138818313,0.7201538781877397,0.31687735694265484,6
561,0.985501471368536,0.9362263978001092,0.06763368240405314,6
562,0.1578506512281577,0.1499581186667498,0.6535606289081833,6
563,0.6783873203874331,0.6444679543680614,0.4115858919492928,6
564,0.37274921514082077,0.35411175438377973,0.82894674564209,6
565,0.49284062447718013,0.4681985932533211,0.4006374424093002,6
566,0.307697931213085,0.2923130346524307,0.925987793162428,6
567,0.3722628960672044,0.3536497512638442,0.7117455885410442,6
568,0.6223036767674274,0.591188492929056,0.41059879030806856,6
569,0.1179149659335549,0.11201921763687715,0.8556341405413639,6
570,0.5655107982110673,0.5372352583005139,0.5235428450946689,6
571,0.11596514716443158,0.11016688980621,1.0,6
572,0.6310381017252215,0.5994861966389603,0.2907497224593305,6
573,0.20890386642180453,0.1984586731007143,0.9541141258111159,6
574,0.01640802788141391,0.015587626487343213,1.0,6
575,0.05657762910253893,0.053748747647411985,0.6405686829535344,6
576,0.12821100756030804,0.12180045718229263,0.7100263741718684,6
577,0.6747027263490692,0.6409675900316157,0.35392165310561674,6
578,0.947648786441162,0.9002663471191039,0.0674336758404341,6
579,0.2265503270427868,0.21522281069064744,0.7149466595585904,6
580,0.11398310284309054,0.10828394770093601,1.0,6
581,0.8032742996897939,0.7631105847053041,0.249318175970831,6
582,0.9152716015242593,0.8695080214480463,0.08019314096185967,6
583,0.6589523806642249,0.6260047616310136,0.24367279631176236,6
584,0.6893550165335698,0.6548872657068913,0.411652168543379,6
585,0.018583676508324244,0.01765449268290803,0.6671057605615027,6
586,0.7680012117921471,0.7296011512025397,0.3724478005097019,6
587,0.5218791408496933,0.49578518380720865,0.35767388089172575,6
588,0.6413110691330982,0.6092455156764433,0.47611119991129,6
589,0.2649471870345256,0.2516998276827993,0.8226884254447114,6
590,0.29138144407592925,0.27681237187213276,0.6331725215445808,6
591,0.20491478912035746,0.19466904966433957,0.5588741329641452,6
592,0.6985154114665432,0.6635896408932159,0.27174287199140135,6
593,0.7107982053172685,0.675258295051405,0.25998616706964583,6
594,0.18971923442067826,0.18023327269964434,0.972617494111071,6
595,0.4492513649639857,0.4267887967157864,0.6196288829861544,6
596,0.7756590930926189,0.7368761384379879,0.24811903771413998,6
597,0.6887821029745584,0.6543429978258305,0.27869537055996657,6
598,0.4531487305259424,0.43049129399964525,0.698678440383723,6
599,0.8183197703342178,0.7774037818175068,0.308793568683479,6
600,0.3735146283441594,0.3548388969269514,0.4086691961297765,6
601,0.9398993875324809,0.8929044181558569,0.12488351177636979,6
602,0.35403593236368236,0.33633413574549825,0.7774823366412811,6
603,0.9473460205161671,0.8999787194903587,0.09215721151549744,6
604,0.9173098736002002,0.8714443799201902,0.15151783631975205,6
605,0.86848087527922,0.825056831515259,0.14421283764094836,6
606,0.14212102598543977,0.13501497468616777,1.0,6
607,0.6269797908184159,0.5956308012774951,0.5434421393649788,6
608,0.33711241321162044,0.3202567925510394,0.7453508490583853,6
609,0.1603270188387943,0.15231066789685457,1.0,6
610,0.6509169491448242,0.618371101687583,0.28779591179278974,6
611,0.007249287963216167,0.006886823565055358,1.0,6
612,0.9251683332113334,0.8789099165507667,0.13485237685861823,6
613,0.47065483311426026,0.44712209145854726,0.7451868413853929,6
614,0.2503801697594826,0.23786116127150844,0.6556900500319086,6
615,0.4513982790710568,0.42882836511750394,0.7769792847191804,6
616,0.33813871437096304,0.32123177865241487,0.774192677476132,6
617,0.400732626987276,0.3806959956379122,0.5427981608673028,6
618,0.7229838800356809,0.6868346860338969,0.29967161671431847,6
619,0.8205813065034266,0.7795522411782553,0.2567479950301737,6
620,0.22061447115040433,0.20958374759288412,0.7125881730897324,6
621,0.19253971770348116,0.18291273181830708,0.5375316266448966,6
622,0.7807705114978918,0.7417319859229972,0.15519652804995354,6
623,0.4612407027182072,0.43817866758229684,0.4912270505853368,6
624,0.7589734164236299,0.7210247456024483,0.2604748328017528,6
625,0.0804902439279625,0.07646573173156437,0.6675870622056483,6
626,0.5493518772282364,0.5218842833668246,0.5601514147162973,6
627,0.11818843511662089,0.11227901336078984,0.9811389388735442,6
628,0.36424422826760805,0.34603201685422763,0.489959010586561,6
629,0.42712927550547225,0.40577281173019863,0.8299406047501664,6
630,0.6198961974199596,0.5889013875489616,0.2631909377527097,6
631,0.4026576933033121,0.3825248086381465,0.4492833699515124,6
632,0.587331178657492,0.5579646197246173,0.3604633756332161,6
633,0.17478323250624428,0.16604407088093207,0.9657554398916496,6
634,0.29815314118211605,0.28324548412301026,0.7641616587022927,6
635,0.8435943824636333,0.8014146633404515,0.14378448748506914,6
636,0.6472697585050032,0.614906270579753,0.25423840830315514,6
637,0.4612296380755909,0.4381681561718114,0.5369622961683846,6
638,0.05175826878546009,0.049170355346187085,1.0,6
639,0.9561187651408707,0.9083128268838271,0.11496152464499677,6
640,0.7661526447400692,0.7278450125030657,0.19962581261200524,6
641,0.13185810237578902,0.12526519725699956,0.9909689219628521,6
642,0.29849271550693735,0.2835680797315905,0.9266252932772201,6
643,0.5019410882325835,0.47684403382095436,0.34368620908225883,6
644,0.6861633952436175,0.6518552254814366,0.34751180022185096,6
645,0.48621865856519997,0.46190772563693994,0.533958246514163,6
646,0.38054161506551487,0.3615145343122391,0.8685404155931419,6
647,0.4688844115672666,0.44544019098890325,0.41618528455044473,6
648,0.3473016976234594,0.3299366127422864,0.7301768020906678,6
649,0.26245168268926183,0.24932909855479873,0.9491776138821465,6
650,0.796938764824861,0.757091826583618,0.20031688281519708,6
651,0.42136308878892725,0.4002949343494809,0.5145935760244801,6
652,0.5558761963273938,0.5280823865110241,0.4682763772515814,6
653,0.8421949996253699,0.8000852496441014,0.2420772273204346,6
654,0.6755433047818867,0.6417661395427924,0.23314202687356234,6
655,0.9034490150008735,0.8582765642508298,0.09438246433629349,6
656,0.08928825676538865,0.08482384392711921,1.0,6
657,0.09291497107062821,0.08826922251709679,1.0,6
658,0.7973746877242154,0.7575059533380045,0.2112019744550312,6
659,0.37316096466732707,0.3545029164339607,0.7915529881404257,6
660,0.027559124772033004,0.026181168533431352,0.9602950737008491,6
661,0.5604800685111517,0.5324560650855941,0.35405627435320786,6
662,0.3652518003435503,0.3469892103263728,0.5650583993539968,6
663,0.6492164729544222,0.616755649306701,0.3647313508654426,6
664,0.6782464658568468,0.6443341425640045,0.36228653375903364,6
665,0.12639376367823693,0.12007407549432508,0.8953506228381329,6
666,0.691006982268488,0.6564566331550635,0.47610370362984894,6
667,0.7268223766320695,0.690481257800466,0.2650877044180922,6
668,0.7434856338506575,0.7063113521581246,0.25569496722077967,6
669,0.789170519443272,0.7497119934711084,0.19323026786130196,6
670,0.16628254040970106,0.157968413389216,0.5774711598820155,6
671,0.8061799745614128,0.7658709758333421,0.25017644656149024,6
672,0.06258341884768545,0.059454247905301176,1.0,6
673,0.037718595600843015,0.035832665820800864,1.0,6
674,0.34738971458472767,0.33002022885549126,0.4328795980997111,6
675,0.7464284026167933,0.7091069824859536,0.20139429047272567,6
676,0.35005723585897086,0.3325543740660223,0.7337378245383657,6
677,0.4606419280318405,0.43760983163024847,0.46560998457970354,6
678,0.5878995810572859,0.5585046020044215,0.49153313458046216,6
679,0.8242413842496642,0.783029315037181,0.13191716776258058,7
680,0.1792534732947264,0.17029079962999008,0.49899166238099363,7
681,0.3465976992943314,0.32926781432961477,0.853811954270743,7
682,0.33310618546239734,0.3164508761892775,0.4148516703697826,7
683,0.19474787905762786,0.18501048510474646,0.9867906194075795,7
684,0.08532706272954564,0.08106070959306835,0.6131034090568976,7
685,0.0633459957404451,0.06017869595342284,0.9157001064745681,7
686,0.1374167617273315,0.13054592364096493,1.0,7
687,0.07601441428946197,0.07221369357498887,0.7672487845506977,7
688,0.47505045746168106,0.451297934588597,0.5415892161051362,7
689,0.7466927007748868,0.7093580657361425,0.2048267924578003,7
690,0.37442355861080845,0.355702380680268,0.843548052533196,7
691,0.23011817680826463,0.21861226796785138,1.0,7
692,0.5568049111534468,0.5289646655957744,0.34361304604397436,7
693,0.4283670532323601,0.40694870057074206,0.4219457882502701,7
694,0.15760825289038558,0.1497278402458663,0.5429669711030719,7
695,0.5995163155608422,0.5695404997828001,0.32937238474961306,7
696,0.22576950929140693,0.2144810338268366,0.5107791394309668,7
697,0.6102895892515201,0.5797751097889441,0.5380710211787328,7
698,0.12509351582024905,0.11883884002923659,1.0,7
699,0.10683186679476903,0.10149027345503057,1.0,7
700,0.21546418505442444,0.2046909758017032,0.5610961795801097,7
701,0.4634918537498311,0.44031726106233954,0.5865853463057875,7
702,0.02092921893834749,0.019882757991430113,0.6267284478589777,7
703,0.136763117185804,0.1299249613265138,0.5998801878630252,7
704,0.3113115867609499,0.29574600742290236,0.6644810349940734,7
705,0.6585764823331063,0.625647658216451,0.22719582765220986,7
706,0.6673021244985166,0.6339370182735907,0.4825082400144848,7
707,0.7651992369712007,0.7269392751226407,0.33211081242399415,7
708,0.42247610951745107,0.4013523040415785,0.7620348948177027,7
709,0.24438549980970647,0.23216622481922114,0.9153276033494224,7
710,0.85382779524244,0.811136405480318,0.19189256410584124,7
711,0.724991433513177,0.6887418618375181,0.30961554654021894,7
712,0.24830140863444933,0.23588633820272686,0.9009995093393578,7
713,0.3700578735900649,0.35155497991056167,0.8232969073649062,7
714,0.56604794684526,0.537745549502997,0.3410172752062193,7
715,0.8816925417535294,0.8376079146658529,0.12523731289490783,7
716,0.739321317529474,0.7023552516530003,0.33438581502162723,7
717,0.7974225400440882,0.7575514130418838,0.18743239794380107,7
718,0.7672659787642669,0.7289026798260536,0.301763566469075,7
719,0.20433569976772717,0.1941189147793408,0.8240440122922303,7
720,0.3773613246085736,0.3584932583781449,0.5547333771351047,7
721,0.3385349437222092,0.32160819653609873,0.9484097245294056,7
722,0.39488631704137,0.37514200118930147,0.871523445588932,7
723,0.26237003210356313,0.24925153049838497,0.6002191356138691,7
724,0.14568937033564242,0.13840490181886028,0.7799180460967846,7
725,0.3633513775516195,0.34518380867403853,0.5457202391234828,7
726,0.9131692667383755,0.8675108034014567,0.17468540196684854,7
727,0.7529480979043407,0.7153006930091236,0.2087230307474581,7
728,0.6472703621697499,0.6149068440612624,0.37436539015261855,7
729,0.24058143403800272,0.22855236233610257,0.9348694057820299,7
730,0.6948572567461629,0.6601143939088547,0.3403825305773018,7
731,0.040887942156594644,0.03884354504876491,1.0,7
732,0.1626939405293853,0.15455924350291603,1.0,7
733,0.3836480750448436,0.36446567129260143,0.5289384308373843,7
734,0.8347882294462775,0.7930488179739636,0.13579029717656893,7
735,0.5250477906100781,0.4987954010795742,0.5268448991079688,7
736,0.6672749444859515,0.6339111972616539,0.26252052700845235,7
737,0.37122824656352726,0.3526668342353509,0.7549540138257609,7
738,0.7151015476739144,0.6793464702902187,0.3604241671836138,7
739,0.5407364816883795,0.5136996576039605,0.6798394006062242,7
740,0.5046891711179278,0.47945471256203137,0.6112449341432996,7
741,0.11551534898635285,0.1097395815370352,1.0,7
742,0.301373592202824,0.2863049125926828,0.806327691665158,7
743,0.48932421616392197,0.46485800535572586,0.5149624159797423,7
744,0.30032802682461984,0.28531162548338884,0.9695518745690755,7
745,0.8071876803661796,0.7668282963478706,0.2788031663782291,7
746,0.8408729097047134,0.7988292642194776,0.25409999777399334,7
747,0.31266037201638186,0.29702735341556274,0.7542992985750362,7
748,0.07674476539573057,0.07290752712594403,0.983540252888828,7
749,0.2050261515950751,0.19477484401532133,0.9678919583875154,7
750,0.7441741353423124,0.7069654285751967,0.39662979678472726,7
751,0.0895522461903991,0.08507463388087914,0.9900036916921868,7
752,0.8007171612550777,0.7606813031923239,0.30607935471769837,7
753,0.054717275738256695,0.051981411951343856,1.0,7
754,0.4621862069233785,0.43907689657720955,0.664736884388958,7
755,0.022137964536211644,0.02103106630940106,0.7202450078662632,7
756,0.9129231849276868,0.8672770256813024,0.09644771020637215,7
757,0.4553186079196518,0.43255267752366916,0.6052349509007211,7
758,0.4581711135598741,0.4352625578818804,0.6542751452397043,7
759,0.6811384730786182,0.6470815494246872,0.4905178068200114,7
760,0.54304730314997,0.5158949379924714,0.34641080297825455,7
761,0.008634649262420191,0.008202916799299182,0.6401491441402258,7
762,0.11965086901592596,0.11366832556512965,0.7120943733244706,7
763,0.06902444416988525,0.06557322196139098,0.7667671018608925,7
764,0.9508183606910747,0.903277442656521,0.11052985935844785,7
765,0.7837688389602128,0.7445803970122021,0.2933792941282457,7
766,0.11141759786742883,0.10584671797405738,0.8235896041952329,7
767,0.591773295409728,0.5621846306392416,0.4814804317202653,7
768,0.4516394007892172,0.42905743074975633,0.6634117966228789,7
769,0.8419298529781853,0.799833360329276,0.26079559108852196,7
770,0.32106044873880557,0.3050074263018653,0.86736121483544,7
771,0.9120927260454108,0.8664880897431402,0.18413079626766857,7
772,0.017650546247831727,0.01676801893544014,0.9712563346250463,7
773,0.08429059475546241,0.08007606501768928,1.0,7
774,0.5614941024918666,0.5334193973672733,0.5415706204195571,7
775,0.6839080460288858,0.6497126437274414,0.42297151643023195,7
776,0.7673541965632779,0.7289864867351139,0.3210838993233277,7
777,0.6953886043564537,0.6606191741386309,0.34527433574204835,7
778,0.005168519155614774,0.0049100931978340355,0.6011528048565025,7
779,0.20675445075556254,0.1964167282177844,0.707578042260793,7
780,0.6438716248240038,0.6116780435828036,0.4573712914831096,7
781,0.49457735990624346,0.46984849191093125,0.6234724808467756,7
782,0.29115934606981325,0.27660137876632257,0.6337790563633242,7
783,0.5138603897752616,0.4881673702864985,0.5082153852131163,7
784,0.9039356434475161,0.8587388612751402,0.11260007282115417,7
785,0.5879913912724382,0.5585918217088163,0.5987544938849894,7
786,0.6486951250522672,0.6162603687996538,0.25454158464925564,7
787,0.8561953348543513,0.8133855681116337,0.25847325865531684,7
788,0.559813938070093,0.5318232411665884,0.4909681596709118,7
789,0.4818767938496386,0.45778295415715664,0.47482964564798036,7
790,0.8824793074096571,0.8383553420391742,0.10542447065052679,7
791,0.05796656954548538,0.05506824106821111,0.6610980614853438,7
792,0.18989663113346836,0.18040179957679492,0.5025974179348054,7
793,0.4439435973261716,0.421746417459863,0.5308789941614583,7
794,0.17573626281081892,0.16694944967027797,1.0,7
795,0.24224620100679128,0.2301338909564517,0.8485589249234728,7
796,0.43293068862269973,0.4112841541915647,0.6662135231314825,7
797,0.5609669565325636,0.5329186087059353,0.39843187500907606,7
798,0.3390898941236406,0.32213539941745856,0.6690075026631717,7
799,0.02264841102672719,0.02151599047539083,0.6851324521359027,7
800,0.2648379739023214,0.2515960752072053,0.930556612022493,7
801,0.843872527640585,0.8016789012585557,0.17103670256858033,7
802,0.8349798061229431,0.7932308158167959,0.26863911521332334,7
803,0.8694864767718988,0.8260121529333039,0.22263637275271128,7
804,0.8542925876138089,0.8115779582331184,0.2336823510423257,7
805,0.32692317023085554,0.31057701171931273,0.7245294688196053,7
806,0.8748664858780648,0.8311231615841616,0.19190905008868392,7
807,0.4530714763477439,0.4304179025303567,0.5523829410012735,7
808,0.6982074117240806,0.6632970411378766,0.4077250704227917,7
809,0.40800485027495814,0.3876046077612102,0.5159872105802913,7
810,0.5684674608761411,0.540044087832334,0.47156870627728326,7
811,0.3964473066826811,0.376624941348547,0.7050425321074585,7
812,0.8847452317835601,0.8405079701943821,0.2018537906829653,7
813,0.29266744717194065,0.27803407481334363,0.615259597530336,7
814,0.5699985296023355,0.5414986031222188,0.31476180437318946,7
815,0.14683124371516684,0.1394896815294085,0.882982508533368,7
816,0.6555362868283838,0.6227594724869646,0.45880594310533135,7
817,0.5445765807282668,0.5173477516918534,0.33981659369691036,7
818,0.8153753419699203,0.7746065748714243,0.27310795190430426,7
819,0.5075848037307902,0.48220556354425065,0.6099416656208039,7
820,0.6869582382052049,0.6526103262949445,0.37952978615840444,7
821,0.9538832243031385,0.9061890630879815,0.1295028806582371,7
822,0.8498917254364077,0.8073971391645872,0.11719255443503135,7
823,0.24113439795110878,0.22907767805355334,0.5303488075829819,7
824,0.38475670673265117,0.3655188713960186,0.5189809512705991,7
825,0.9155043962712633,0.8697291764577001,0.15628238517276366,7
826,0.3781470609739941,0.35923970792529436,0.8005595347466123,7
827,0.297309455108789,0.2824439823533495,0.7076424713791764,7
828,0.12846598262403802,0.12204268349283612,1.0,7
829,0.8104293062821389,0.769907840968032,0.1888795680329374,7
830,0.613461618255945,0.5827885373431477,0.2926779924643297,7
831,0.6602506106796142,0.6272380801456334,0.37007708675471757,7
832,0.28675082758054815,0.2724132862015207,0.5336205586264829,7
833,0.05756634703544765,0.05468802968367526,1.0,7
834,0.04787854081389334,0.04548461377319867,1.0,7
835,0.41466393784230327,0.3939307409501881,0.7176439531035763,7
836,0.14689707091578857,0.13955221736999915,0.9540808564071757,7
837,0.5726119268026018,0.5439813304624717,0.4999771944291579,7
838,0.8342653341514756,0.7925520674439018,0.22019362191772332,7
839,0.18047981023651222,0.1714558197246866,1.0,7
840,0.005108570174330602,0.004853141665614072,0.8396217576838152,7
841,0.6419363550215519,0.6098395372704742,0.24547904994858163,7
842,0.23570614312352534,0.22392083596734905,0.4723943544825748,7
843,0.8089175755688055,0.7684716967903652,0.174533052693364,7
844,0.7644025228400417,0.7261823966980396,0.19949372902237467,7
845,0.5700010259527302,0.5415009746550936,0.5543955433366179,7
846,0.6948990446834037,0.6601540924492335,0.4670244480354112,7
847,0.7951987116349503,0.7554387760532028,0.19405838798969666,8
848,0.9280770667558599,0.8816732134180668,0.11048868436522102,8
849,0.4656901745456444,0.44240566581836216,0.580898002738625,8
850,0.4834034541829515,0.4592332814738039,0.4362612701436048,8
851,0.5900743716296477,0.5605706530481653,0.49106095784160897,8
852,0.7966385608490554,0.7568066328066025,0.29265876640330757,8
853,0.13442133682819893,0.127700269986789,1.0,8
854,0.5819940351906518,0.5528943334311193,0.37289500916185137,8
855,0.2380922100199832,0.22618759951898404,0.4865095390617341,8
856,0.6168883597655599,0.5860439417772819,0.3171641671172151,8
857,0.7729810570855694,0.7343320042312909,0.31503258954515573,8
858,0.21302124827895164,0.20237018586500405,0.9712058704284631,8
859,0.3907552224578511,0.37121746133495853,0.5040287011789123,8
860,0.17644185701452805,0.16761976416380164,0.8441906141954291,8
861,0.44058727347508864,0.41855790980133417,0.5444343739600827,8
862,0.0983488133110936,0.09343137264553891,0.850283347123442,8
863,0.1323790483748123,0.12576009595607168,1.0,8
864,0.6327933518098601,0.601153684219367,0.40928130097561627,8
865,0.7698861359750868,0.7313918291763324,0.3443640651830591,8
866,0.7884197428951016,0.7489987557503465,0.26553279999451673,8
867,0.8917409029568444,0.8471538578090021,0.18574815586100457,8
868,0.2642455304347542,0.25103325391301645,0.8140220664155307,8
869,0.9467512699727102,0.8994137064740746,0.09195967028934203,8
870,0.5021383691146079,0.4770314506588774,0.6586775951570732,8
871,0.666601663377353,0.6332715802084854,0.5092071735018069,8
872,0.722050446115698,0.6859479238099131,0.36636905271642256,8
873,0.4263712569290677,0.4050526940826143,0.5808581367587563,8
874,0.3214680968143483,0.30539469197363084,0.4495035896066194,8
875,0.7540849172257786,0.7163806713644897,0.17190129976682741,8
876,0.613134045874284,0.5824773435805698,0.5002305344085055,8
877,0.44814820092258384,0.4257407908764546,0.46478103734120596,8
878,0.39824233151085325,0.37833021493531055,0.7100881842009164,8
879,0.45336933280184183,0.43070086616174974,0.6392211143992176,8
880,0.9138857663766603,0.8681914780578273,0.18340751401822777,8
881,0.3811738699388156,0.3621151764418748,0.5287659116699182,8
882,0.76491003203749,0.7266645304356154,0.2182278120754186,8
883,0.7017467126050896,0.6666593769748351,0.4617393735334217,8
884,0.5211928146792874,0.49513317394532297,0.6870898894006779,8
885,0.47652681661968826,0.4527004757887038,0.5021535212682801,8
886,0.35262149686593436,0.3349904220226376,0.6958595519802219,8
887,0.8106470308113787,0.7701146792708097,0.20019446928224122,8
888,0.6284464861862308,0.5970241618769192,0.4419077318187121,8
889,0.4621220315360993,0.43901592995929434,0.3644586135137139,8
890,0.07008659397693068,0.06658226427808414,1.0,8
891,0.2615858407407952,0.24850654870375544,0.9852871601151455,8
892,0.30158482198075776,0.28650558088171985,0.8134511693611507,8
893,0.7495463992111434,0.7120690792505862,0.3565468940888661,8
894,0.4967202345086802,0.47188422278324615,0.7169235424815561,8
895,0.39346777605756655,0.3737943872546882,0.50960879556531,8
896,0.8100230602186478,0.7695219072077154,0.18282431587612694,8
897,0.0670581592486663,0.06370525128623299,0.9635421448004287,8
898,0.015251898686143295,0.01448930375183613,0.7868397074381758,8
899,0.7819047342520763,0.7428094975394725,0.2430496115688596,8
900,0.8597779834557557,0.8167890842829679,0.18137092186673945,8
901,0.01267281644969342,0.012039175627208748,0.682511253581839,8
902,0.7975532246046301,0.7576755633743986,0.30761701656929585,8
903,0.5337566526117522,0.5070688199811646,0.6346782019023198,8
904,0.44594945471644654,0.4236519819806242,0.40336251596672823,8
905,0.4444556141634619,0.4222328334552888,0.5639730926592919,8
906,0.5782871099016741,0.5493727544065904,0.33776476378463466,8
907,0.5453622654239266,0.5180941521527302,0.4863067261904963,8
908,0.8650886457741626,0.8218342134854544,0.12404216820297571,8
909,0.11713080243265062,0.11127426231101809,1.0,8
910,0.5787299357002607,0.5497934389152476,0.35419989442636624,8
911,0.26997140027398564,0.25647283026028633,0.7660479275259172,8
912,0.6202369918774202,0.5892251422835492,0.3182646500831629,8
913,0.834939665330388,0.7931926820638685,0.20901461822185827,8
914,0.08169889846101681,0.07761395353796596,0.9454765771009117,8
915,0.8010852297608757,0.7610309682728319,0.2678611366582232,8
916,0.8408823258815475,0.7988382095874701,0.2046958265372159,8
917,0.6813530081773532,0.6472853577684855,0.23953992738106866,8
